Customer ID,TotalSpent,Frequency,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency
15378.0,246.5,2,2010-07-26 08:47:00,2010-09-03 11:30:00,39,97
15379.0,1174.55,1,2010-11-04 11:59:00,2010-11-04 11:59:00,1,35
15380.0,1788.8,7,2009-12-01 13:50:00,2010-12-09 15:01:00,373,0
15381.0,1293.72,3,2010-05-05 14:35:00,2010-10-12 13:32:00,159,58
15384.0,1385.38,2,2010-04-26 12:38:00,2010-11-23 12:04:00,210,16
15385.0,625.2,2,2010-01-31 13:02:00,2010-11-12 12:28:00,284,27
15387.0,468.65,1,2010-08-04 16:05:00,2010-08-04 16:05:00,1,127
15389.0,2233.8,4,2010-01-27 12:44:00,2010-11-04 19:23:00,281,35
15390.0,1216.66,2,2010-10-26 17:23:00,2010-11-08 15:19:00,12,31
15391.0,289.87,1,2010-05-04 15:04:00,2010-05-04 15:04:00,1,219
15392.0,1376.09,3,2010-10-04 12:50:00,2010-11-30 09:50:00,56,9
15393.0,659.48,3,2009-12-15 17:56:00,2010-05-21 11:34:00,156,202
15394.0,3103.26,7,2009-12-15 19:05:00,2010-11-09 12:26:00,328,30
15396.0,508.2000000000001,1,2010-05-05 09:04:00,2010-05-05 09:04:00,1,218
15400.0,586.1,3,2010-05-28 08:33:00,2010-10-15 12:00:00,140,55
15401.0,216.95,2,2010-05-20 10:56:00,2010-09-13 13:42:00,116,87
15402.0,1203.77,4,2010-04-27 12:12:00,2010-11-17 12:58:00,204,22
15403.0,170.88,2,2009-12-09 12:45:00,2010-08-05 12:21:00,238,126
15404.0,257.06,1,2010-11-29 11:03:00,2010-11-29 11:03:00,1,10
15405.0,310.74,1,2010-05-12 15:56:00,2010-05-12 15:56:00,1,211
15406.0,465.16,2,2010-09-12 13:06:00,2010-09-12 13:10:00,1,88
15409.0,131.25,1,2009-12-18 15:35:00,2009-12-18 15:35:00,1,356
15410.0,1234.88,2,2010-04-19 08:57:00,2010-05-20 09:53:00,31,203
15416.0,588.5,3,2010-02-01 11:55:00,2010-08-18 09:48:00,197,113
15418.0,452.32,2,2010-05-02 11:31:00,2010-10-10 13:38:00,161,60
15420.0,743.0,6,2009-12-05 13:29:00,2010-10-01 15:46:00,300,69
15421.0,2854.98,6,2009-12-07 15:10:00,2010-11-19 13:21:00,346,20
15422.0,1522.27,5,2010-02-07 11:52:00,2010-11-25 17:00:00,291,14
15423.0,223.39,2,2010-03-28 13:42:00,2010-05-07 09:21:00,39,216
15424.0,214.44,1,2010-09-02 17:17:00,2010-09-02 17:17:00,1,98
15425.0,1944.57,4,2010-02-14 12:36:00,2010-11-04 18:13:00,263,35
15426.0,1168.0,5,2010-05-02 15:10:00,2010-12-05 13:55:00,216,4
15428.0,668.97,3,2009-12-17 17:46:00,2010-11-17 13:46:00,334,22
15430.0,954.75,2,2010-06-29 15:04:00,2010-08-29 10:42:00,60,102
15431.0,153.24,1,2010-07-25 12:44:00,2010-07-25 12:44:00,1,137
15432.0,149.57,1,2010-06-16 14:34:00,2010-06-16 14:34:00,1,176
15434.0,1525.5800000000002,6,2010-01-24 15:35:00,2010-11-30 15:46:00,310,9
15437.0,193.29,1,2010-03-09 10:45:00,2010-03-09 10:45:00,1,275
15439.0,1269.05,4,2010-02-24 12:05:00,2010-10-31 10:38:00,248,39
15441.0,1254.21,3,2009-12-09 14:55:00,2010-11-08 15:50:00,334,31
15443.0,1939.02,7,2010-03-07 12:10:00,2010-08-22 12:45:00,168,109
15445.0,171.0,1,2010-04-28 15:00:00,2010-04-28 15:00:00,1,225
15446.0,403.95,3,2009-12-13 13:53:00,2010-11-28 11:59:00,349,11
15447.0,337.71000000000004,4,2010-03-24 14:40:00,2010-06-30 13:06:00,97,162
15448.0,294.17,1,2010-02-03 13:29:00,2010-02-03 13:29:00,1,309
15451.0,233.21,2,2010-04-19 14:08:00,2010-10-01 13:40:00,164,69
15452.0,1260.38,3,2010-07-16 14:23:00,2010-11-14 15:14:00,121,25
15454.0,126.49,1,2010-03-31 13:15:00,2010-03-31 13:15:00,1,253
15455.0,38.25,1,2010-04-21 12:43:00,2010-04-21 12:43:00,1,232
15456.0,1672.05,7,2009-12-08 12:54:00,2010-11-01 17:05:00,328,38
15458.0,208.8,1,2010-11-02 19:50:00,2010-11-02 19:50:00,1,37
15459.0,202.83,2,2010-07-30 14:31:00,2010-10-18 15:25:00,80,52
15461.0,429.7,2,2010-03-18 12:40:00,2010-09-05 12:31:00,170,95
15462.0,502.45,1,2010-09-20 10:23:00,2010-09-20 10:23:00,1,80
15466.0,1236.48,3,2009-12-03 12:28:00,2010-11-15 12:50:00,347,24
15468.0,962.97,1,2010-11-12 09:39:00,2010-11-12 09:39:00,1,27
15469.0,335.7,1,2010-09-27 10:09:00,2010-09-27 10:09:00,1,73
15470.0,63.42,1,2010-05-13 09:35:00,2010-05-13 09:35:00,1,210
15471.0,847.0799999999999,2,2010-06-07 12:17:00,2010-11-24 14:39:00,170,15
15473.0,274.8,1,2010-09-21 09:14:00,2010-09-21 09:14:00,1,79
15474.0,163.1,1,2010-04-23 11:14:00,2010-04-23 11:14:00,1,230
15476.0,2209.98,4,2010-09-23 14:00:00,2010-11-24 15:17:00,62,15
15477.0,368.4,1,2010-02-28 10:37:00,2010-02-28 10:37:00,1,284
15478.0,541.06,1,2010-05-13 18:49:00,2010-05-13 18:49:00,1,210
15479.0,147.4,1,2009-12-06 15:08:00,2009-12-06 15:08:00,1,368
15480.0,2686.75,2,2010-02-01 14:52:00,2010-08-27 15:14:00,207,104
15481.0,1993.34,1,2010-11-03 14:52:00,2010-11-03 14:52:00,1,36
15482.0,3537.6,7,2009-12-02 16:59:00,2010-11-18 11:02:00,350,21
15483.0,621.25,6,2010-01-24 15:42:00,2010-11-19 13:24:00,298,20
15484.0,1061.69,2,2009-12-05 15:18:00,2010-06-17 16:16:00,194,175
15485.0,3196.51,5,2009-12-01 17:31:00,2010-12-01 13:23:00,364,8
15486.0,102.0,1,2010-06-30 13:15:00,2010-06-30 13:15:00,1,162
15487.0,231.32,1,2010-01-29 12:07:00,2010-01-29 12:07:00,1,314
15488.0,340.6,4,2010-05-05 13:03:00,2010-09-09 11:59:00,126,91
15489.0,1285.3300000000002,5,2010-01-15 16:58:00,2010-11-04 11:48:00,292,35
15490.0,217.6,1,2010-10-05 13:11:00,2010-10-05 13:11:00,1,65
15493.0,2304.69,4,2010-02-23 11:14:00,2010-11-15 12:43:00,265,24
15494.0,2480.82,3,2009-12-10 20:16:00,2010-08-18 16:54:00,250,113
15495.0,246.5,1,2010-11-25 13:46:00,2010-11-25 13:46:00,1,14
15496.0,146.14,1,2010-03-18 13:16:00,2010-03-18 13:16:00,1,266
15499.0,161.6,1,2009-12-16 12:17:00,2009-12-16 12:17:00,1,358
15501.0,402.5,2,2010-10-20 12:47:00,2010-10-31 11:15:00,10,39
15502.0,3608.54,5,2010-06-03 11:12:00,2010-12-06 14:55:00,186,3
15503.0,120.06,1,2009-12-13 11:34:00,2009-12-13 11:34:00,1,361
15504.0,359.77,3,2010-02-12 12:34:00,2010-07-07 12:02:00,144,155
15506.0,1060.77,3,2010-08-19 12:38:00,2010-11-23 12:48:00,96,16
15509.0,166.51,1,2010-11-24 14:48:00,2010-11-24 14:48:00,1,15
15512.0,210.58,2,2010-02-01 13:23:00,2010-11-14 12:39:00,285,25
15514.0,2455.31,7,2009-12-04 16:37:00,2010-11-25 14:53:00,355,14
15515.0,171.81,1,2010-11-17 13:39:00,2010-11-17 13:39:00,1,22
15518.0,2276.49,7,2009-12-20 12:21:00,2010-11-25 19:36:00,340,14
15519.0,344.61,2,2010-09-19 13:57:00,2010-11-21 14:35:00,63,18
15524.0,151.4,1,2010-04-12 09:19:00,2010-04-12 09:19:00,1,241
15525.0,469.78,2,2010-11-22 12:10:00,2010-12-01 13:17:00,9,8
15529.0,1116.72,2,2010-11-10 14:26:00,2010-12-08 12:24:00,27,1
15530.0,311.37,1,2010-07-15 11:10:00,2010-07-15 11:10:00,1,147
15532.0,2179.2200000000003,6,2010-06-08 14:52:00,2010-11-28 15:18:00,173,11
15534.0,162.25,1,2009-12-14 12:48:00,2009-12-14 12:48:00,1,360
15535.0,551.42,2,2010-09-16 20:04:00,2010-10-31 14:09:00,44,39
15536.0,259.09,1,2010-10-26 16:31:00,2010-10-26 16:31:00,1,44
15538.0,3358.4,6,2010-02-14 12:38:00,2010-06-20 10:49:00,125,172
15540.0,247.38,1,2010-11-29 11:10:00,2010-11-29 11:10:00,1,10
15542.0,918.45,3,2009-12-02 11:53:00,2010-07-15 13:32:00,225,147
15543.0,114.98,1,2010-09-06 11:28:00,2010-09-06 11:28:00,1,94
15545.0,135.32999999999998,1,2010-12-03 17:28:00,2010-12-03 17:28:00,1,6
15546.0,1079.1,2,2010-04-12 11:45:00,2010-04-12 11:51:00,1,241
15548.0,158.09,1,2010-04-23 12:20:00,2010-04-23 12:20:00,1,230
15549.0,652.7,5,2010-01-11 13:16:00,2010-10-14 16:54:00,276,56
15550.0,1643.17,8,2009-12-03 15:15:00,2010-11-26 11:14:00,357,13
15551.0,1274.02,6,2010-06-07 15:05:00,2010-11-10 14:04:00,155,29
15552.0,162.4,1,2010-03-26 16:17:00,2010-03-26 16:17:00,1,258
15558.0,214.13,1,2010-03-10 15:25:00,2010-03-10 15:25:00,1,274
15559.0,1109.4,1,2010-05-20 14:06:00,2010-05-20 14:06:00,1,203
15560.0,153.52,2,2010-11-07 10:14:00,2010-11-07 10:15:00,1,32
15561.0,1133.8,4,2010-02-14 12:22:00,2010-11-21 10:40:00,279,18
15562.0,538.83,2,2009-12-13 15:17:00,2010-10-11 10:33:00,301,59
15563.0,1466.56,3,2010-01-28 11:36:00,2010-07-13 11:57:00,166,149
15564.0,70.74000000000001,2,2010-02-01 15:58:00,2010-09-02 15:52:00,212,98
15566.0,227.87,2,2009-12-15 14:53:00,2010-11-12 12:11:00,331,27
15569.0,2210.64,5,2010-02-28 10:55:00,2010-11-14 10:46:00,258,25
15571.0,3401.2,10,2009-12-06 12:10:00,2010-11-18 14:25:00,347,21
15572.0,1515.81,3,2010-04-14 14:38:00,2010-11-24 13:16:00,223,15
15573.0,599.73,3,2009-12-10 14:19:00,2010-03-31 13:40:00,110,253
15574.0,816.4499999999999,3,2010-09-01 14:37:00,2010-12-02 15:46:00,92,7
15575.0,30.1,1,2010-03-30 12:50:00,2010-03-30 12:50:00,1,254
15577.0,139.1,2,2009-12-13 16:17:00,2009-12-16 14:54:00,2,358
15579.0,953.9,3,2010-10-03 14:37:00,2010-11-21 15:38:00,49,18
15580.0,1381.19,8,2010-02-07 11:21:00,2010-11-28 11:00:00,293,11
15583.0,107.86,1,2010-11-28 15:04:00,2010-11-28 15:04:00,1,11
15584.0,552.39,2,2010-02-07 12:16:00,2010-11-05 11:34:00,270,34
15586.0,1139.1,3,2010-01-08 10:02:00,2010-04-26 11:00:00,108,227
15587.0,608.4000000000001,3,2010-08-05 08:44:00,2010-11-12 12:07:00,99,27
15588.0,579.6,1,2010-01-31 12:19:00,2010-01-31 12:19:00,1,312
15590.0,1496.6,5,2010-04-12 10:09:00,2010-11-22 14:49:00,224,17
15591.0,217.9,3,2010-02-04 09:20:00,2010-05-06 09:23:00,91,217
15595.0,357.6,1,2010-08-09 12:27:00,2010-08-09 12:27:00,1,122
15596.0,1723.45,5,2010-07-28 11:46:00,2010-12-09 16:10:00,134,0
15597.0,238.8,1,2010-05-13 13:10:00,2010-05-13 13:10:00,1,210
15598.0,307.34,1,2010-10-08 09:20:00,2010-10-08 09:20:00,1,62
15599.0,488.32,1,2010-09-20 10:15:00,2010-09-20 10:15:00,1,80
15600.0,1199.31,4,2010-04-25 11:50:00,2010-10-07 14:30:00,165,63
15602.0,1932.64,8,2009-12-02 09:35:00,2010-12-06 15:35:00,369,3
15603.0,40.0,1,2010-03-01 16:02:00,2010-03-01 16:02:00,1,283
15605.0,738.57,5,2010-01-14 14:03:00,2010-12-01 13:38:00,320,8
15606.0,2310.83,8,2010-03-02 14:48:00,2010-11-14 15:27:00,257,25
15607.0,1604.21,8,2010-01-08 12:16:00,2010-06-14 11:55:00,156,178
15608.0,692.3,1,2010-10-20 10:10:00,2010-10-20 10:10:00,1,50
15613.0,433.72,1,2010-04-08 12:51:00,2010-04-08 12:51:00,1,245
15614.0,3147.36,4,2010-03-23 11:13:00,2010-09-28 10:46:00,188,72
15616.0,317.11,1,2010-09-27 13:10:00,2010-09-27 13:10:00,1,73
15617.0,828.5500000000001,3,2010-07-20 13:16:00,2010-11-08 16:07:00,111,31
15620.0,389.18,1,2010-10-26 11:32:00,2010-10-26 11:32:00,1,44
15623.0,2136.02,7,2009-12-10 14:46:00,2010-11-11 10:19:00,335,28
15625.0,1702.14,5,2010-06-15 15:23:00,2010-11-28 12:23:00,165,11
15626.0,391.72,1,2010-10-14 17:16:00,2010-10-14 17:16:00,1,56
15627.0,566.9,2,2010-07-05 11:56:00,2010-09-08 14:14:00,65,92
15628.0,2782.02,9,2009-12-13 13:39:00,2010-12-08 09:51:00,359,1
15629.0,2240.9,4,2010-06-25 11:39:00,2010-09-15 13:46:00,82,85
15630.0,295.05,1,2010-03-05 14:30:00,2010-03-05 14:30:00,1,279
15631.0,596.67,1,2010-03-07 14:52:00,2010-03-07 14:52:00,1,277
15634.0,311.1,1,2010-11-21 15:30:00,2010-11-21 15:30:00,1,18
15635.0,100.35,1,2010-11-09 08:58:00,2010-11-09 08:58:00,1,30
15636.0,719.82,2,2010-05-19 11:37:00,2010-09-28 15:10:00,132,72
15637.0,574.23,4,2009-12-15 17:54:00,2010-10-22 08:24:00,310,48
15638.0,2265.2,6,2010-04-08 14:37:00,2010-11-26 11:52:00,231,13
15639.0,639.76,2,2010-04-13 13:11:00,2010-09-14 09:05:00,153,86
15641.0,3458.35,8,2009-12-06 15:31:00,2010-11-08 14:05:00,336,31
15642.0,105.78000000000002,1,2009-12-10 11:51:00,2009-12-10 11:51:00,1,364
15645.0,443.16,2,2010-10-10 12:51:00,2010-10-21 18:36:00,11,49
15646.0,526.97,3,2010-10-25 13:06:00,2010-12-02 16:59:00,38,7
15647.0,169.0,1,2010-10-20 15:09:00,2010-10-20 15:09:00,1,50
15649.0,1354.35,3,2010-11-17 16:22:00,2010-12-07 10:06:00,19,2
15650.0,553.88,2,2010-03-21 11:46:00,2010-07-06 10:41:00,106,156
15651.0,612.76,2,2010-04-22 13:26:00,2010-10-15 13:42:00,176,55
15652.0,1082.6,4,2010-08-11 16:58:00,2010-11-17 15:14:00,97,22
15658.0,1399.37,4,2009-12-03 11:19:00,2010-12-02 10:53:00,363,7
15659.0,226.04,2,2010-02-24 13:32:00,2010-11-18 10:51:00,266,21
15660.0,1212.13,7,2010-02-05 16:01:00,2010-12-09 09:49:00,306,0
15661.0,906.15,6,2010-05-10 07:59:00,2010-11-25 08:21:00,199,14
15662.0,283.73,2,2009-12-01 13:49:00,2010-02-16 16:47:00,77,296
15664.0,845.1,3,2010-02-28 12:50:00,2010-09-16 18:09:00,200,84
15665.0,1773.11,3,2010-03-14 15:07:00,2010-10-24 14:08:00,223,46
15666.0,632.9399999999999,2,2010-08-01 15:41:00,2010-08-24 16:14:00,23,107
15670.0,152.15,1,2010-06-01 15:34:00,2010-06-01 15:34:00,1,191
15672.0,45.3,1,2009-12-14 16:52:00,2009-12-14 16:52:00,1,360
15673.0,3533.77,5,2010-02-22 14:28:00,2010-09-14 11:08:00,203,86
15675.0,218.35,1,2010-10-31 14:14:00,2010-10-31 14:14:00,1,39
15677.0,648.4,2,2010-09-02 12:08:00,2010-10-14 15:19:00,42,56
15678.0,1541.19,2,2010-07-05 12:49:00,2010-11-09 14:38:00,127,30
15680.0,3173.9,8,2009-12-02 12:15:00,2010-12-08 14:43:00,371,1
15681.0,1563.54,9,2010-05-24 14:18:00,2010-11-25 15:07:00,185,14
15682.0,318.24,2,2010-01-21 14:37:00,2010-04-19 15:30:00,88,234
15683.0,330.79,1,2010-08-23 12:01:00,2010-08-23 12:01:00,1,108
15684.0,173.95,3,2009-12-04 16:13:00,2010-06-10 18:51:00,188,182
15685.0,55.98,1,2010-09-15 13:43:00,2010-09-15 13:43:00,1,85
15686.0,90.0,1,2010-10-15 13:50:00,2010-10-15 13:50:00,1,55
15688.0,190.57,1,2010-10-17 12:06:00,2010-10-17 12:06:00,1,53
15689.0,266.93,1,2010-04-01 09:53:00,2010-04-01 09:53:00,1,252
15691.0,434.5,3,2009-12-06 16:01:00,2010-11-10 12:26:00,338,29
15693.0,37.5,1,2010-02-18 14:37:00,2010-02-18 14:37:00,1,294
15695.0,721.06,2,2010-01-27 10:56:00,2010-04-21 10:36:00,83,232
15696.0,1170.11,5,2010-01-24 14:36:00,2010-10-12 10:24:00,260,58
15697.0,246.75,1,2010-01-19 09:10:00,2010-01-19 09:10:00,1,324
15698.0,46.2,1,2010-03-25 17:38:00,2010-03-25 17:38:00,1,259
15702.0,112.57,1,2010-08-20 14:50:00,2010-08-20 14:50:00,1,111
15704.0,1524.34,2,2010-05-05 14:51:00,2010-07-25 15:00:00,81,137
15708.0,1014.48,3,2010-10-10 11:33:00,2010-12-05 11:12:00,55,4
15709.0,194.6,1,2010-04-29 18:31:00,2010-04-29 18:31:00,1,224
15710.0,898.87,1,2010-10-18 17:05:00,2010-10-18 17:05:00,1,52
15711.0,420.25,2,2010-01-24 12:13:00,2010-06-01 12:14:00,128,191
15712.0,2400.05,7,2009-12-01 11:17:00,2010-11-25 18:04:00,359,14
15713.0,654.09,3,2009-12-16 09:41:00,2010-12-08 15:16:00,357,1
15714.0,453.93,3,2010-06-02 12:08:00,2010-09-12 14:22:00,102,88
15715.0,658.02,5,2010-03-30 12:17:00,2010-06-02 09:56:00,63,190
15716.0,1935.48,8,2009-12-07 12:42:00,2010-12-05 12:26:00,362,4
15717.0,456.7000000000001,4,2010-04-26 10:41:00,2010-10-14 18:02:00,171,56
15718.0,293.79,1,2010-06-17 16:20:00,2010-06-17 16:20:00,1,175
15720.0,143.19,1,2010-06-07 15:40:00,2010-06-07 15:40:00,1,185
15722.0,3035.54,6,2010-03-09 15:05:00,2010-09-20 16:48:00,195,80
15723.0,744.55,3,2010-05-14 12:55:00,2010-10-24 12:44:00,162,46
15724.0,92.6,1,2010-11-04 10:22:00,2010-11-04 10:22:00,1,35
15726.0,321.91,1,2010-11-14 16:12:00,2010-11-14 16:12:00,1,25
15728.0,544.6,2,2010-09-21 14:46:00,2010-11-25 10:39:00,64,14
15729.0,107.55,2,2010-11-01 13:44:00,2010-11-04 16:07:00,3,35
15730.0,605.7,2,2010-10-04 14:15:00,2010-11-23 10:41:00,49,16
15731.0,125.3,1,2010-06-04 10:10:00,2010-06-04 10:10:00,1,188
15732.0,1387.95,9,2010-02-04 10:10:00,2010-12-02 15:00:00,301,7
15734.0,923.85,2,2010-06-10 14:25:00,2010-09-29 11:40:00,110,71
15735.0,327.68,1,2010-10-14 13:38:00,2010-10-14 13:38:00,1,56
15736.0,1815.72,2,2010-09-30 14:19:00,2010-09-30 14:20:00,1,70
15741.0,208.62,2,2010-03-31 11:55:00,2010-09-07 16:21:00,160,93
15742.0,156.87,1,2010-03-30 15:25:00,2010-03-30 15:25:00,1,254
15747.0,1588.57,6,2010-01-18 11:21:00,2010-11-29 10:50:00,314,10
15748.0,465.4500000000001,2,2010-09-16 16:52:00,2010-09-16 16:55:00,1,84
15751.0,1380.44,11,2009-12-06 13:08:00,2010-09-05 12:44:00,272,95
15752.0,1570.16,3,2010-09-08 11:56:00,2010-12-02 09:43:00,84,7
15754.0,2579.04,6,2010-02-22 13:31:00,2010-08-03 09:15:00,161,128
15755.0,3628.87,11,2009-12-04 08:24:00,2010-11-25 14:25:00,356,14
15757.0,2225.94,4,2010-06-10 13:47:00,2010-11-18 10:45:00,160,21
15759.0,577.8900000000001,4,2009-12-02 10:08:00,2010-07-16 10:37:00,226,146
15761.0,143.05,1,2010-09-23 09:33:00,2010-09-23 09:33:00,1,77
15764.0,1223.11,2,2010-08-18 13:58:00,2010-10-01 14:07:00,44,69
15765.0,370.63,1,2010-02-11 10:25:00,2010-02-11 10:25:00,1,301
15766.0,516.0,2,2010-01-26 15:55:00,2010-09-09 13:51:00,225,91
15770.0,321.45,1,2010-04-06 11:47:00,2010-04-06 11:47:00,1,247
15771.0,1006.54,3,2010-01-15 12:14:00,2010-04-14 13:56:00,89,239
15772.0,280.88,1,2010-10-17 13:33:00,2010-10-17 13:33:00,1,53
15773.0,138.84,1,2010-10-26 15:27:00,2010-10-26 15:27:00,1,44
15774.0,1057.89,5,2010-02-21 12:57:00,2010-10-17 12:59:00,238,53
15775.0,45.6,1,2010-03-18 07:32:00,2010-03-18 07:32:00,1,266
15777.0,715.5,3,2010-05-20 10:37:00,2010-11-08 14:37:00,172,31
15778.0,307.95,1,2010-10-04 15:10:00,2010-10-04 15:10:00,1,66
15779.0,124.08,2,2010-06-25 15:55:00,2010-09-02 16:40:00,69,98
15782.0,1399.36,1,2010-10-05 15:43:00,2010-10-05 15:43:00,1,65
15784.0,848.3299999999999,2,2010-02-05 14:42:00,2010-08-29 10:38:00,204,102
15785.0,3640.96,11,2009-12-15 16:28:00,2010-11-25 16:55:00,345,14
15786.0,3582.62,2,2010-06-21 10:13:00,2010-10-18 08:11:00,118,52
15788.0,221.83,1,2010-07-19 12:48:00,2010-07-19 12:48:00,1,143
15789.0,1610.71,5,2010-03-26 11:21:00,2010-10-04 14:42:00,192,66
15791.0,1995.65,3,2010-03-08 09:41:00,2010-06-28 12:04:00,112,164
15792.0,933.84,2,2010-03-31 09:42:00,2010-11-05 08:21:00,218,34
15793.0,1433.96,5,2009-12-01 12:54:00,2010-11-26 10:36:00,359,13
15794.0,777.0,2,2009-12-02 15:10:00,2009-12-03 13:04:00,1,371
15795.0,1369.86,7,2010-01-18 11:31:00,2010-10-05 15:17:00,260,65
15796.0,2464.27,9,2010-03-31 13:10:00,2010-11-30 10:40:00,243,9
15797.0,613.6800000000001,2,2010-01-27 13:12:00,2010-05-07 15:09:00,100,216
15798.0,1535.37,3,2010-01-27 11:55:00,2010-08-04 09:13:00,188,127
15799.0,540.15,1,2010-10-17 14:26:00,2010-10-17 14:26:00,1,53
15800.0,543.5,5,2010-03-31 13:17:00,2010-09-12 16:17:00,165,88
15803.0,1513.84,3,2010-02-01 16:29:00,2010-09-20 13:08:00,230,80
15807.0,913.62,2,2010-02-11 15:32:00,2010-10-27 13:04:00,257,43
15809.0,758.67,2,2010-06-22 14:23:00,2010-09-06 13:20:00,75,94
15810.0,1607.06,4,2010-02-04 18:18:00,2010-11-18 10:44:00,286,21
15811.0,1578.3,2,2010-11-16 16:46:00,2010-12-09 15:29:00,22,0
15812.0,3400.33,7,2009-12-15 13:40:00,2010-09-30 13:30:00,288,70
15814.0,689.11,2,2010-04-15 14:31:00,2010-11-11 17:55:00,210,28
15816.0,144.14999999999998,2,2010-06-15 12:54:00,2010-06-15 13:36:00,1,177
15817.0,2766.4,3,2010-06-14 13:31:00,2010-10-15 11:07:00,122,55
15818.0,340.5,1,2010-04-30 12:58:00,2010-04-30 12:58:00,1,223
15819.0,2029.34,6,2010-03-18 11:08:00,2010-10-04 15:14:00,200,66
15822.0,954.59,4,2009-12-06 15:12:00,2010-08-03 16:08:00,240,128
15824.0,890.94,2,2010-06-25 15:10:00,2010-09-12 13:20:00,78,88
15826.0,943.97,1,2010-05-20 17:00:00,2010-05-20 17:00:00,1,203
15828.0,1108.82,1,2010-11-29 16:41:00,2010-11-29 16:41:00,1,10
15833.0,80.4,1,2009-12-02 11:59:00,2009-12-02 11:59:00,1,372
15834.0,1539.24,3,2010-10-11 14:05:00,2010-11-28 12:05:00,47,11
15837.0,385.03,1,2010-08-11 10:16:00,2010-08-11 10:16:00,1,120
15841.0,1518.35,5,2009-12-10 08:29:00,2010-11-18 18:14:00,343,21
15842.0,548.8,2,2010-06-30 09:06:00,2010-11-11 14:08:00,134,28
15845.0,714.51,3,2010-01-26 14:44:00,2010-06-21 11:40:00,145,171
15846.0,107.01,1,2010-11-19 14:40:00,2010-11-19 14:40:00,1,20
15847.0,433.3,3,2010-03-08 08:47:00,2010-10-07 18:19:00,213,63
15848.0,139.94,1,2010-03-28 10:54:00,2010-03-28 10:54:00,1,256
15850.0,819.87,4,2009-12-13 13:27:00,2010-11-28 12:32:00,349,11
15851.0,109.73,1,2010-07-01 12:34:00,2010-07-01 12:34:00,1,161
15852.0,96.55,1,2010-07-01 10:16:00,2010-07-01 10:16:00,1,161
15854.0,2609.16,9,2009-12-10 12:08:00,2010-11-28 10:42:00,352,11
15855.0,340.48,1,2010-08-20 17:15:00,2010-08-20 17:15:00,1,111
15857.0,273.48,1,2010-10-05 16:43:00,2010-10-05 16:43:00,1,65
15858.0,2521.52,9,2009-12-10 11:42:00,2010-12-07 14:31:00,362,2
15859.0,438.46,1,2010-10-03 12:52:00,2010-10-03 12:52:00,1,67
15860.0,1525.5,10,2009-12-06 12:31:00,2010-12-06 11:38:00,364,3
15861.0,1228.13,4,2010-01-28 19:41:00,2010-09-09 19:56:00,224,91
15862.0,2090.26,10,2009-12-17 11:33:00,2010-12-01 11:21:00,348,8
15863.0,289.86,3,2009-12-17 10:20:00,2010-04-01 15:40:00,105,252
15864.0,244.44000000000003,1,2010-11-23 15:02:00,2010-11-23 15:02:00,1,16
15865.0,1353.79,2,2010-01-05 13:58:00,2010-10-22 15:24:00,290,48
15868.0,94.53,1,2010-05-05 14:11:00,2010-05-05 14:11:00,1,218
15869.0,174.02,1,2010-03-23 16:50:00,2010-03-23 16:50:00,1,261
15870.0,508.52,3,2010-09-19 16:22:00,2010-11-08 10:57:00,49,31
15871.0,33.099999999999994,1,2010-09-28 14:16:00,2010-09-28 14:16:00,1,72
15872.0,434.75,2,2010-06-07 14:53:00,2010-11-26 12:05:00,171,13
15873.0,313.92,4,2010-07-27 11:58:00,2010-07-28 12:41:00,1,134
15875.0,111.72,1,2010-03-03 16:51:00,2010-03-03 16:51:00,1,281
15876.0,1449.14,2,2010-09-17 15:26:00,2010-10-26 18:58:00,39,44
15878.0,330.77,2,2009-12-06 12:28:00,2010-05-27 12:17:00,171,196
15879.0,1157.3,4,2009-12-17 19:54:00,2010-10-31 16:21:00,317,39
15880.0,343.28000000000003,1,2010-12-05 13:00:00,2010-12-05 13:00:00,1,4
15882.0,977.34,6,2009-12-10 15:33:00,2010-12-06 13:12:00,360,3
15884.0,249.7,2,2009-12-03 18:23:00,2010-10-03 15:55:00,303,67
15886.0,871.78,3,2010-04-20 15:03:00,2010-10-19 12:01:00,181,51
15887.0,1027.15,3,2010-06-02 11:53:00,2010-10-29 08:36:00,148,41
15888.0,260.85,2,2010-07-01 11:51:00,2010-11-04 09:59:00,125,35
15889.0,1354.76,7,2009-12-10 12:21:00,2010-12-05 15:12:00,360,4
15890.0,535.65,5,2010-04-14 08:43:00,2010-11-10 12:46:00,210,29
15892.0,128.2,1,2010-02-08 16:23:00,2010-02-08 16:23:00,1,304
15893.0,305.28000000000003,1,2010-08-15 11:12:00,2010-08-15 11:12:00,1,116
15894.0,156.09,1,2010-12-05 14:06:00,2010-12-05 14:06:00,1,4
15899.0,56.25,1,2010-12-06 10:36:00,2010-12-06 10:36:00,1,3
15900.0,549.29,3,2010-05-26 11:27:00,2010-10-22 10:44:00,148,48
15901.0,321.49,3,2010-06-14 12:39:00,2010-09-14 13:37:00,92,86
15902.0,145.01,1,2010-11-24 16:57:00,2010-11-24 16:57:00,1,15
15905.0,114.69,1,2010-06-14 16:00:00,2010-06-14 16:00:00,1,178
15906.0,987.95,3,2010-09-15 12:17:00,2010-11-30 13:26:00,76,9
15908.0,764.57,2,2010-07-15 19:21:00,2010-08-06 11:56:00,21,125
